product_name,users,orders,total_items,reorder_rate
Yobaby Organic Plain Yogurt,361,777,777,0.5353925353925354
Organic Roasted Red Pepper & Tomato Soup,503,777,777,0.35263835263835264
Organic Spicy Taco Seasoning,542,777,777,0.30244530244530243
Organic Pack Peasant Bread,257,776,776,0.6688144329896907
Organic Original Acai Berry + Guarana Smoothie Packs,443,770,770,0.42467532467532465
Organic Ground Cumin,729,766,766,0.048302872062663184
Organic Promise Autumn Wheat Cereal,382,766,766,0.5013054830287206
Guava Goddess Organic Kambucha,305,765,765,0.6013071895424836
Organic Fresh Carrot Chips,400,765,765,0.477124183006536
Organic Biologique Limes,555,760,760,0.26973684210526316
Sprouted Organic Cinnamon Raisin English Muffins,348,760,760,0.5421052631578948
Organic Gluten Free Buckwheat Wildberry Waffles,392,757,757,0.4821664464993395
Organic SprouTofu Extra Firm Tofu,422,756,756,0.4417989417989418
Organics Spinach,445,751,751,0.40745672436750996
Organic Simply Stock Unsalted Chicken Stock,619,751,751,0.17576564580559254
Organic Finely Shredded Cheddar Cheese,416,746,746,0.44235924932975873
Organic Sweet Onion,553,743,743,0.2557200538358008
Organic Light Agave Nectar,516,740,740,0.3027027027027027
Organic Peach Lowfat Yogurt,346,736,736,0.529891304347826
Made With Organic Beans & Rice Burrito Non-Dairy,350,730,730,0.5205479452054794
Organic Chopped Garlic,586,725,725,0.1917241379310345
Organic Whole Grain Oatmeal Cereal Baby Food,442,722,722,0.3878116343490305
Organic Promise Strawberry Fields Cereal,375,720,720,0.4791666666666667
Organic Low Fat Vegetable Barley Soup,476,719,719,0.3379694019471488
Organic Great Northern Beans,552,715,715,0.22797202797202798
Unsweetened Organic Coconut Milk,527,714,714,0.2619047619047619
Organic Extra Large Brown Omega 3 Eggs,327,711,711,0.540084388185654
Restaurant Style Organic Chia & Quinoa Tortilla Chips,367,707,707,0.4809052333804809
Organic Living Butter Lettuce,459,702,702,0.34615384615384615
Organic Cherries,527,697,697,0.24390243902439024
Organic Black Plum,514,693,693,0.2582972582972583
Organic Chocolate Almondmilk Pudding,318,691,691,0.5397973950795948
Organic Lemon Lowfat Yogurt,327,687,687,0.5240174672489083
Organic Raw Sharp Cheddar Cheese,453,682,682,0.3357771260997067
Organic Low Fat Cottage Cheese,326,681,681,0.5212922173274597
Gogo Squeez Organic Apple Strawberry Applesauce on the Go,403,679,679,0.406480117820324
Organic Yukon Gold Potato,517,676,676,0.23520710059171598
Organic Lentil Beans,450,675,675,0.3333333333333333
Organic Bagged Mini Milk Peanut Butter,303,673,673,0.549777117384844
Organic Powdered Sugar,623,673,673,0.07429420505200594
Organic Peeled Garlic,489,672,672,0.27232142857142855
Organic All Natural Blueberry Mini Waffles,360,671,671,0.46348733233979134
Organic Light in Sodium Lentil Vegetable Soup,422,670,670,0.3701492537313433
Organic Acorn Squash,523,669,669,0.21823617339312407
Organic White Basmati Rice,501,668,668,0.25
Organic Graham Crunch Cereal,438,667,667,0.34332833583208394
Organic Mung-Bean Sprouts,463,666,666,0.3048048048048048
Organic Apple Banana GoGo Squeez,351,666,666,0.47297297297297297
Organic Strawberry Lemonade,359,664,664,0.45933734939759036
Appley Ever After Organic Juice Drink,432,664,664,0.3493975903614458
Organic Crushed Tomatoes with Basil,545,661,661,0.17549167927382753
"Olives, Organic, Kalamata, Pitted",510,660,660,0.22727272727272727
Organic Quinoa,480,658,658,0.270516717325228
Oh My Yog! Organic Wild Quebec Blueberry Cream Top Yogurt & Fruit,344,656,656,0.47560975609756095
Organic Raisin Bran Cereal,415,654,654,0.3654434250764526
Organic Oregano,610,654,654,0.0672782874617737
Organic Sweet Peas,383,654,654,0.41437308868501527
Organic Stage 4 Spinach Mango & Pear Baby Food,378,653,653,0.4211332312404288
Organic Frosted Flakes Cereal,382,647,647,0.4095826893353941
Strawberry Flavored Organic Z Fruit Rope,320,647,647,0.5054095826893354
Organic Canola Oil,568,646,646,0.12074303405572756
100% Lactose Free Organic 2% Reduced Fat Milk,183,646,646,0.7167182662538699
Organic Greek Lowfat Yogurt With Cherries,376,644,644,0.4161490683229814
"Chicken Base, Organic",528,643,643,0.17884914463452567
Yo Baby Organic Whole Milk Banana Mango Yogurt,349,643,643,0.4572317262830482
Unsweetened Organic Soy Milk,180,642,642,0.719626168224299
Organic Chocolate 1% Milk with DHA Omega-3,239,640,640,0.6265625
Organic SprouTofu Super Firm Tofu,369,638,638,0.4216300940438871
Organic Reduced Fat Omega-3 Milk,242,638,638,0.6206896551724138
Organic Honey Mustard,484,636,636,0.2389937106918239
Organic SprouTofu Savory Baked Tofu,339,635,635,0.46614173228346456
Organic SprouTofu Teriyaki Tofu Cutlets,356,635,635,0.4393700787401575
Organic Vanilla Chip Chewy Granola,346,634,634,0.45425867507886436
Organic Gluten Free Chia Plus with Quinoa & Amaranth Waffles,295,633,633,0.5339652448657188
Organic 4% Milk Fat Whole Milk Cottage Cheese,312,633,633,0.5071090047393365
Organic White Corn & Wheat Tortillas,406,632,632,0.3575949367088608
Organic Coconut Oil,533,631,631,0.15530903328050713
Organic Classic Rich Crackers,384,629,629,0.38950715421303655
"Organic Pears, Peas and Broccoli Puree Stage 1",344,629,629,0.45310015898251194
Organic Sprouted Wheat Bagels,346,628,628,0.44904458598726116
Organic Turmeric,605,627,627,0.03508771929824561
Organic Fat Free Cottage Cheese,359,623,623,0.42375601926163725
Organic Unsalted Diced Tomatoes,468,622,622,0.24758842443729903
Frozen Organic Mango Chunks,318,622,622,0.4887459807073955
Organic Plain Yogurt,285,621,621,0.5410628019323671
Heart to Heart Organic Oat Flakes & Blueberry Clusters Cereal,311,617,617,0.4959481361426256
Organic 2% Milk,155,617,617,0.7487844408427877
Organic Mini Sandwich Crackers Cheddar Cheese,324,610,610,0.46885245901639344
Organic Bagged Valencia Oranges,435,609,609,0.2857142857142857
Stage 1 Apples Sweet Potatoes Pumpkin & Blueberries Organic Pureed Baby Food,372,608,608,0.3881578947368421
Organic Traditional Flour Tortillas,396,607,607,0.34761120263591433
Organic Chunky Tomato Bisque Soup,371,603,603,0.38474295190713104
Organic Spaghetti,461,600,600,0.23166666666666666
Organic Medium Brown Eggs,270,600,600,0.55
Organic Cheddar Bunnies,396,599,599,0.33889816360601
Bag of Organic Lemons,360,597,597,0.3969849246231156
Organic Whole Peeled Baby Carrots,374,596,596,0.3724832214765101
Organic Greek Plain Lowfat Yogurt,334,595,595,0.43865546218487395
Organic Sriracha Hummus,359,595,595,0.39663865546218485
Organic Strawberry Banana Fruit Yogurt Smoothie,267,591,591,0.5482233502538071
Organic Carrots Baby Peeled Prepacked,283,589,589,0.5195246179966044
Organic Mini Homestyle Waffles,363,588,588,0.3826530612244898
Organic Apple Chicken Sausage,438,587,587,0.25383304940374785
Gluten-Free Supergrain Pasta Organic Corn & Quinoa Blend Penne,391,585,585,0.3316239316239316
Organic Celery Bunch,452,584,584,0.22602739726027396
Organic Quinoa Dark Chocolate Bar,281,583,583,0.5180102915951973
Organic Mango Slices,219,582,582,0.6237113402061856
Organic Multi Grain Squares Cereal,377,581,581,0.35111876075731496
Organic Hemp Plus Granola Cereal,298,578,578,0.4844290657439446
Strawberry Organic Kefir,297,577,577,0.4852686308492201
Organic Chicken & Wild Rice Soup,402,575,575,0.3008695652173913
Pineapple Apple Mint Organic Cold Pressed Juicd,241,573,573,0.5794066317626527
Organic Brussel Sprouts,459,572,572,0.19755244755244755
Organic Nonfat Greek Yogurt With Raspberries,303,570,570,0.46842105263157896
Organic Raisins,303,569,569,0.46748681898066785
Organic Strawberry Yogurt & Fruit Snack,349,567,567,0.3844797178130511
Organic Greek Fat Free Plain Yogurt,273,561,561,0.5133689839572193
Organic Garlic Powder,525,560,560,0.0625
Organic Hummus,265,560,560,0.5267857142857143
Holler Mountain Organic Coffee,288,558,558,0.4838709677419355
Organic Salted Individually Wrapped Quarters Butter,365,558,558,0.34587813620071683
Organic Flax Plus Multibran Flakes,285,558,558,0.489247311827957
Organic Turkey Hot Dogs,372,558,558,0.3333333333333333
Organic Mint Bunch,418,557,557,0.2495511669658887
Organic Pitted Green Olives,367,557,557,0.34111310592459604
Organic Triple Berry Blend,297,556,556,0.4658273381294964
Organic Parsley,451,554,554,0.18592057761732853
Bag Of Organic Lemons,410,553,553,0.2585895117540687
Organic Apple Sauce,348,552,552,0.3695652173913043
Organic Popcorn,408,552,552,0.2608695652173913
Organic Cream of Mushroom Condensed Soup,459,551,551,0.16696914700544466
Organic Fettuccine,439,547,547,0.19744058500914077
Organic Cinnamon Apple Chips,345,545,545,0.3669724770642202
Organic Fire Roasted Corn,380,541,541,0.2975970425138632
"Organic Tomato Paste, No Salt Added",397,540,540,0.26481481481481484
Organic Large White Flesh Peach,380,540,540,0.2962962962962963
Organic Golden Round Crackers,323,539,539,0.4007421150278293
Organic Tomato Basil Soup,401,538,538,0.25464684014869887
Organic Greek Whole Milk Blended Strawberry Yogurt,277,533,533,0.4803001876172608
Organic Coconut Chia Granola,272,532,532,0.48872180451127817
"Whole Grain Organic Waffles, Totally Original",310,532,532,0.41729323308270677
Organic Whole Wheat Tortillas,341,531,531,0.3578154425612053
Organic White Bread Done Right,286,530,530,0.46037735849056605
Vegetarian Organic Golden Corn,383,523,523,0.2676864244741874
Gluten Free & Dairy Free Thai Red Curry With Organic Jasmin Rice & Vegetables,276,523,523,0.4722753346080306
Organic Brussels Sprouts,385,522,522,0.2624521072796935
Organic Capellini,373,520,520,0.2826923076923077
Enlighten Mint Organic,145,518,518,0.7200772200772201
"Coconut Water, Pure Organic",292,517,517,0.43520309477756286
Organic Black Mission Figs,354,516,516,0.313953488372093
Organic Cashew Carrot Ginger Soup,376,515,515,0.26990291262135924
Organic Stage 3 Pear Carrot Apricot Baby Food,284,513,513,0.44639376218323584
Organic Yellow Zucchini,431,513,513,0.15984405458089668
Organic Z  Mixed Berry Fruit Rope,242,513,513,0.5282651072124757
Organic Stage 4 Green Bean Pear & Pea Baby Food,332,512,512,0.3515625
Organic Ground Black Pepper,467,511,511,0.08610567514677103
Organic Creamy Butternut Squash Soup,387,507,507,0.23668639053254437
Organic Medium Chili,324,507,507,0.3609467455621302
Organic Soy Tempeh,307,505,505,0.3920792079207921
Organic Sweet Mini Peppers,325,501,501,0.35129740518962077
Organic Traditional Gluten Freen Quinoa,367,500,500,0.266
"Milk, Organic, Fat Free",134,498,498,0.7309236947791165
Organic  Sweet & Salty Peanut Pretzel Granola Bars,268,497,497,0.4607645875251509
Organic 90% Ground Beef,321,497,497,0.35412474849094566
Organic Pine Nuts,362,497,497,0.2716297786720322
Organic Broccoli Slaw,340,497,497,0.3158953722334004
Organic California White Basmati Rice,372,496,496,0.25
Organic Applesauce,266,496,496,0.4637096774193548
Organic Campari Cocktail Tomatoes,281,496,496,0.4334677419354839
Organic Turkey Breast,233,494,494,0.52834008097166
Organic Strawberry Spread,289,493,493,0.41379310344827586
Organic Red Heirloom Pasta Sauce,311,492,492,0.3678861788617886
Crunchy Organic Dark Roasted Peanut Butter,299,492,492,0.39227642276422764
Organic Black Lentils,389,491,491,0.20773930753564154
Organic  Dried & Unsulfured Orchard Select Apricots,325,491,491,0.3380855397148676
Organic Diced Fire Roasted Tomatoes,403,489,489,0.17586912065439672
Organic Heritage Flakes Cereal,220,489,489,0.5501022494887525
Organic Half Spring Mix,260,488,488,0.4672131147540984
Yellow Corn Organic Tortillas,352,488,488,0.2786885245901639
Organic Ground Flaxseed,434,487,487,0.10882956878850103
Organic Mandarins,330,484,484,0.3181818181818182
Organic Chocolate Chip ZBar Kids Energy Snack,157,484,484,0.6756198347107438
Yo Toddler Organic Strawberry Banana Whole Milk Yogurt,264,481,481,0.45114345114345117
Organic Alfalfa Sprouts,267,481,481,0.44490644490644493
Organic Baby Romaine,289,481,481,0.3991683991683992
Organic All Stars Pasta In Tomato & Cheese Sauce,253,481,481,0.47401247401247404
Organic Virgin Coconut Oil,326,479,479,0.31941544885177453
Organic Sweet Pea,294,478,478,0.38493723849372385
Dark Blackout Organic Chocolate,259,476,476,0.45588235294117646
Organic Spinach & Feta Dinner Sausage,304,475,475,0.36
Organic Sweet Potato Puffs,328,471,471,0.3036093418259023
Organic Red Cherry Tomato,383,470,470,0.1851063829787234
Organic Lettuce,338,470,470,0.28085106382978725
Organic Pumpkin Puree,368,468,468,0.21367521367521367
Pure Organic Pineapple Juice,324,467,467,0.30620985010706636
Organic Smoked Chicken Breast,312,465,465,0.32903225806451614
Organic Hoisin Sauce,429,465,465,0.07741935483870968
Organic Chunky Vegetable Soup,297,464,464,0.3599137931034483
"Sweeet Potato, Apple, Carrot & Cinnamon Organic Superfoods",319,464,464,0.3125
Organic Sweet Relish,396,464,464,0.14655172413793102
Whole Grain Organic Blueberry Waffles,271,460,460,0.4108695652173913
Organic Soft White Bread,197,459,459,0.5708061002178649
Organic Beans And Cheese Burrito,272,459,459,0.4074074074074074
YoKids Squeeze Organic Blueberry Blue Yogurt,186,458,458,0.5938864628820961
Organic Eggplant,373,458,458,0.185589519650655
Organic Nonfat Greek Yogurt With Lemon,261,457,457,0.4288840262582057
Organic Blues Bread with Blue Cornmeal Crust,193,453,453,0.5739514348785872
Organic Rice Vinegar,431,453,453,0.04856512141280353
Organic Creamy Tomato Basil Soup,291,452,452,0.3561946902654867
Organic Gluten & Wheat Free Homestyle Waffles,260,452,452,0.4247787610619469
Organic 1% Lowfat Milk,186,451,451,0.5875831485587583
Organic Fat Free Refried Pinto Beans,291,450,450,0.35333333333333333
Organic Gluten Free & Wheat Free Pumpkin Spice Waffles,212,449,449,0.5278396436525612
Unsweetened Organic Coconut Milk Light,320,449,449,0.2873051224944321
Organic Tarragon,406,447,447,0.09172259507829977
Direct Trade Organic El Gallo Breakfast Blend Whole Bean Coffee,203,446,446,0.5448430493273543
"Organic Daikon Root, Bunch",339,445,445,0.23820224719101124
Organic Multigrain with Flax English Muffins,250,443,443,0.435665914221219
Organic Whole Wheat Sourdough Bread,248,443,443,0.4401805869074492
Organic Chicken & Vegetable Potstickers,272,442,442,0.38461538461538464
Organic Coconut Yogurt,241,441,441,0.45351473922902497
Organic Bernie O's,243,441,441,0.4489795918367347
Organic Italian Dressing,352,438,438,0.1963470319634703
Organic Beefsteak Tomato,316,438,438,0.2785388127853881
Cold-Pressed Organic Orange,281,437,437,0.35697940503432496
Organic Gluten Free Quinoa Spaghetti,302,437,437,0.30892448512585813
Organic Soba,344,436,436,0.21100917431192662
Organic Fudge Bars,230,435,435,0.47126436781609193
Millennium Organic Cherry Chia Synergy Kombucha,173,434,434,0.6013824884792627
Organic Cranberry Pomegranate Juice,255,433,433,0.4110854503464203
Organic Sliced Provalone Cheese,246,432,432,0.4305555555555556
Organic Homogenized Whole Milk,158,429,429,0.6317016317016317
Organic Cinnamon Graham Crackers,321,428,428,0.25
Organic Mesa Sunrise Cereal,175,427,427,0.5901639344262295
Organic Himalayan Pink Popcorn,225,426,426,0.47183098591549294
Organic Gluten Free Sea Salt by the Seashore Multigrain Tortilla Chips,238,425,425,0.44
Organic Milk Whole,156,425,425,0.6329411764705882
Organic Low Sodium Chunky Tomato Bisque Soup,261,425,425,0.38588235294117645
Organic Mango Yogurt,250,424,424,0.41037735849056606
Organic Ice Cream Vanilla Bean,313,424,424,0.2617924528301887
Organic Cooked Beets,258,423,423,0.3900709219858156
Organic Red Wine Vineger,406,421,421,0.035629453681710214
Organic Dandelion Greens,261,420,420,0.37857142857142856
Simply Stock Organic Vegetable Unsalted Stock,356,420,420,0.1523809523809524
Apples + Strawberries Organic Nibbly Fingers,224,420,420,0.4666666666666667
Hibiscus Organic Raw Kombucha,200,420,420,0.5238095238095238
Organic Cottage Cheese Classic,205,418,418,0.5095693779904307
Organic Freeze Dried Strawberries,240,417,417,0.4244604316546763
Organic Chai Tea Bags,276,414,414,0.3333333333333333
Organic Stage 2 Peaches & Bananas Baby Food,226,413,413,0.45278450363196127
Organic Green Tea Bags,332,413,413,0.19612590799031476
Organic Ranch Dressing,313,412,412,0.24029126213592233
Organic Whole Wheat Elbows,323,412,412,0.21601941747572814
Organic 100% Whole Wheat Loaf,246,412,412,0.4029126213592233
Organic Grapefruit Ginger Sparkling Yerba Mate,125,412,412,0.6966019417475728
Organic Classic Sea Salt  Oven Crinkles Fries,271,412,412,0.3422330097087379
Organic Balsamic Vinaigrette,334,411,411,0.1873479318734793
Organic Diced Fire Roasted No Salt Added Tomatoes,304,411,411,0.26034063260340634
Organic Sunny Days Apple Snack Bars,216,410,410,0.47317073170731705
Organic Low Fat Black Bean Vegetable Soup,264,409,409,0.3545232273838631
Organic Tomato Ketchup,294,408,408,0.27941176470588236
Organic Bran Flakes Cereal,196,406,406,0.5172413793103449
No Salt Added Gluten-Free Blue Chips Made with Organic Blue Corn,216,406,406,0.46798029556650245
Organic Southwestern Burrito,223,404,404,0.44801980198019803
Organic Half Tea & Half Lemonade,107,404,404,0.7351485148514851
Organic Honey Graham Crackers,307,403,403,0.23821339950372208
Fakin' Bacon Organic Smoky Tempeh Strips,230,402,402,0.42786069651741293
Organic Silken Tofu,248,401,401,0.38154613466334164
Organic Vanilla Kefir,200,400,400,0.5
Organic Bay Leaves,378,398,398,0.05025125628140704
Organic Herb Blend,239,396,396,0.39646464646464646
Organic Original Hot Oatmeal,196,396,396,0.5050505050505051
Organic Banana Blueberry Baby Food Puree,227,394,394,0.42385786802030456
